UNIT	MILLIMETRE																											
PROFILE	DEFAULT_PROFILE																											
FRAMESET	2500x600x3200	PROJECT1																										
COMPONENT	BP-1	LABEL_NRM	1	600	DIMPLE	20.7	LIP_CUT	23	BOLT	44.5	BOLT	555.5	LIP_CUT	577	DIMPLE	579.3	WEB	20.5	WEB	44.5	WEB	68.5	WEB	531.5	WEB	555.5	WEB	579.5
COMPONENT	NP-1	LABEL_NRM	1	597.6	DIMPLE	19.5	SWAGE	13.8	SWAGE	493	SWAGE	507	DIMPLE	517.6	SWAGE	583.8	DIMPLE	578.1										
COMPONENT	NP-2	LABEL_INV	1	597.6	DIMPLE	19.5	SWAGE	13.8	SWAGE	583.8	DIMPLE	578.1																
COMPONENT	TP-1	LABEL_INV	1	600	DIMPLE	20.7	LIP_CUT	23	BOLT	44.5	BOLT	555.5	LIP_CUT	577	DIMPLE	579.3	WEB	20.5	WEB	44.5	WEB	68.5	WEB	531.5	WEB	555.5	WEB	579.5
COMPONENT	BR-1	LABEL_NRM	1	709.1	END_TRUSS	0	DIMPLE	14	NOTCH	5	LIP_CUT	46	LIP_CUT	23	SWAGE	675	SWAGE	682.1	DIMPLE	695.1	END_TRUSS	709.1						
COMPONENT	SS-1	LABEL_INV	1	1535.6	SWAGE	13.8	DIMPLE	19.5	DIMPLE	511.5	LIP_CUT	511.5	LIP_CUT	948	LIP_CUT	965	DIMPLE	976	DIMPLE	1024.1	LIP_CUT	1024.1	DIMPLE	1516.1	SWAGE	1521.8		
COMPONENT	SS-2	LABEL_NRM	1	1535.6	SWAGE	13.8	DIMPLE	19.5	DIMPLE	511.5	LIP_CUT	511.5	DIMPLE	1024.1	LIP_CUT	1024.1	DIMPLE	1516.1	SWAGE	1521.8								
