UNIT	MILLIMETRE																																	
PROFILE	DEFAULT_PROFILE																																	
FRAMESET	2500x600x1200	PROJECT1																																
COMPONENT	BP-1	LABEL_NRM	1	600	DIMPLE	20.7	LIP_CUT	23	BOLT	44.5	LIP_CUT	501.9	LIP_CUT	522.5	DIMPLE	532.9	BOLT	555.5	LIP_CUT	577	DIMPLE	579.3	WEB	20.5	WEB	44.5	WEB	68.5	WEB	531.5	WEB	555.5	WEB	579.5
COMPONENT	NP-1	LABEL_INV	1	597.6	DIMPLE	19.5	SWAGE	13.8	SWAGE	583.8	DIMPLE	578.1																						
COMPONENT	TP-1	LABEL_INV	1	600	DIMPLE	20.7	LIP_CUT	23	BOLT	44.5	BOLT	555.5	LIP_CUT	577	DIMPLE	579.3	WEB	20.5	WEB	44.5	WEB	68.5	WEB	531.5	WEB	555.5	WEB	579.5						
COMPONENT	BR-1	LABEL_NRM	1	740.9	END_TRUSS	0	SWAGE	13.8	DIMPLE	14	SWAGE	37.5	SWAGE	703.4	SWAGE	717.9	DIMPLE	726.9	END_TRUSS	740.9														
COMPONENT	SS-1	LABEL_INV	1	1114.6	SWAGE	13.8	DIMPLE	19.5	LIP_CUT	487	LIP_CUT	504	DIMPLE	515.3	DIMPLE	557.3	LIP_CUT	557.3	DIMPLE	1095.1	SWAGE	1100.8												
COMPONENT	SS-2	LABEL_NRM	1	1114.6	SWAGE	13.8	DIMPLE	19.5	DIMPLE	557.3	LIP_CUT	557.3	DIMPLE	1095.1	SWAGE	1100.8																		
